game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y
2024-04-17,Daulton Varsho,662139,657571,0,7,178.22,49.23
2024-06-18,Dansby Swanson,621020,657277,1,2,169.75,42.95
2024-07-03,Tyrone Taylor,621438,680730,0,3,8.85,77.04
2024-05-29,Dominic Canzone,686527,434378,1,5,184.88,43.36
2024-06-07,Gavin Sheets,657757,669711,0,6,226.05,83.13
2024-08-12,Spencer Steer,668715,543243,2,3,40.15,80.96
2024-04-09,Corbin Carroll,682998,615698,0,1,26.32,87.83
2024-04-27,Pete Alonso,624413,543243,2,5,191.23,49.36
2024-07-24,Seiya Suzuki,673548,669060,1,3,61.56,54.59
2024-05-12,Connor Joe,656582,640470,0,10,22.4,84.59
2024-04-28,Bryson Stott,681082,650633,2,4,194.88,54.26
2024-08-27,Matt Chapman,656305,668964,2,4,162.38,44.36
2024-04-15,Ryan O'Hearn,656811,686973,0,3,139.25,23.36
2024-05-03,Brett Baty,683146,650644,2,2,208.05,69.54
2024-07-30,Santiago Espinal,669289,657006,0,2,224.21,101.07
2024-09-03,Leo Jiménez,677870,621381,2,9,54.4,66.23
2024-09-08,Marcus Semien,543760,702674,0,1,68.97,47.83
2024-08-23,Tyler Stephenson,663886,663559,2,1,105.93,23.3
2024-08-07,Marcus Semien,543760,579328,0,6,17.66,79.69
2024-06-06,Freddie Freeman,518692,663559,0,1,224.49,71.02
2024-07-30,JJ Bleday,668709,573124,0,8,229.01,86.8
2024-06-03,David Dahl,621311,669060,1,4,212.07,80.07
2024-09-17,Willi Castro,650489,680704,2,8,215.37,78.09
2024-08-19,Yainer Diaz,673237,445276,1,9,55.41,52.5
2024-09-13,Masataka Yoshida,807799,657376,2,6,182.34,43.78
2024-06-21,Bryan Reynolds,668804,606965,0,8,183.12,30.47
2024-07-21,Jarren Duran,680776,572020,0,1,66.89,50.05
2024-04-02,Cody Bellinger,641355,683627,1,7,235.9,64.96
2024-05-30,Cody Bellinger,641355,607067,2,1,211.11,77.4
2024-08-10,Corey Seager,608369,596133,2,6,209.87,73.76
2024-09-06,Andrés Giménez,665926,689017,1,6,214.63,77.38
2024-07-11,Gavin Lux,666158,605400,0,5,26.51,104.45
2024-08-26,Isaac Paredes,670623,621399,0,8,30.61,62.86
2024-05-05,Jacob Stallings,607732,663559,1,2,125.66,31.39
2024-07-28,Eugenio Suárez,553993,670059,0,10,71.13,52.47
2024-07-07,Victor Robles,645302,621244,0,3,16.46,65.57
2024-06-19,Dansby Swanson,621020,702352,0,4,191,48
2024-06-18,Wyatt Langford,694671,622663,2,5,71.4,40.25
2024-10-06,Fernando Tatis Jr.,665487,683618,1,9,169.33,42.65
2024-05-20,Jo Adell,666176,664285,2,5,210.82,66.74
2024-06-21,Trea Turner,607208,656756,2,3,42.26,45.87
2024-09-07,Ryan McMahon,641857,668964,0,4,154.57,61.33
2024-07-20,Eddie Rosario,592696,543243,2,6,191.99,45.97
2024-09-22,Aaron Judge,592450,683155,1,3,140.59,27.44
2024-04-08,Victor Caratini,605170,681982,1,5,205.96,60.38
2024-05-26,Brett Wisely,689172,640455,0,3,185.36,47.76
2024-04-10,Edouard Julien,666397,681911,0,5,42.62,71.55
2024-04-06,Brenton Doyle,686668,606965,1,6,233.92,99.72
2024-04-25,Tyler Nevin,663527,641482,2,3,218.28,78.56
2024-08-29,Will Benson,666181,669372,2,3,99.33,30.27
2024-04-13,Ryan Jeffers,680777,571946,2,8,72.3,45.08
2024-05-03,Fernando Tatis Jr.,665487,677944,0,4,67.96,39.42
2024-06-15,MJ Melendez,669004,595014,2,6,213.42,68.39
2024-08-19,Adrian Del Castillo,680728,670124,2,3,110.29,32.25
2024-09-09,Anthony Santander,623993,670174,0,7,180.33,43.38
2024-05-27,George Springer,543807,680897,2,2,48.61,58.11
2024-06-20,Dylan Moore,664238,671106,0,1,,
2024-06-19,Royce Lewis,668904,671737,2,5,42.42,66.43
2024-05-02,Ryan McKenna,663630,607074,2,4,137.24,36.75
2024-07-26,Aaron Judge,592450,677161,1,7,122.19,8.21
2024-05-09,Jake Bauers,641343,543243,0,2,215.04,54.64
2024-07-30,Masyn Winn,691026,453286,0,1,65.8,41.41
2024-07-29,TJ Friedl,670770,592791,1,5,216.69,71.88
2024-06-18,Nick Loftin,679845,663687,2,2,93.56,42.96
2024-04-28,Isaac Paredes,670623,607200,0,4,23.88,91.07
2024-04-24,Jose Altuve,514888,593576,0,9,20.87,80.27
2024-09-29,DaShawn Keirsey Jr.,680577,544150,0,3,235.68,96.91
2024-04-12,Daulton Varsho,662139,663372,0,2,220.29,81.84
2024-05-23,J.T. Realmuto,592663,571760,0,3,233.58,92.23
2024-06-15,Chas McCormick,676801,669438,2,7,98.45,27.93
2024-03-31,Korey Lee,686676,656427,0,3,80.26,45.43
2024-07-22,Francisco Lindor,596019,630023,2,4,227.55,80.1
2024-08-08,Vladimir Guerrero Jr.,665489,665152,0,5,197.06,59.76
2024-06-21,Vladimir Guerrero Jr.,665489,471911,2,4,31.43,63.09
2024-04-21,Davis Schneider,676914,605397,2,2,67.61,52.07
2024-04-19,Bryan De La Cruz,650559,592791,1,4,95.41,48.6
2024-08-07,Derek Hill,656537,671096,1,1,168.77,37.65
2024-08-07,Kyle Schwarber,656941,675627,0,9,109.31,34.79
2024-05-04,Christopher Morel,666624,668964,0,3,86.99,39.54
2024-05-06,Corey Seager,608369,668674,2,8,157.46,31.23
2024-09-17,Jorge Soler,624585,686730,1,4,108.42,32.08
2024-09-01,Riley Greene,682985,677161,0,6,228.92,97.18
2024-07-31,Joey Bart,663698,664285,0,2,42.72,56.47
2024-07-24,Nathaniel Lowe,663993,694363,2,8,91.76,32
2024-09-05,Cal Raleigh,663728,683155,1,1,239.37,83.66
2024-08-24,Jake Cave,595909,543859,1,7,148.22,31.19
2024-04-01,Carson Kelly,608348,543859,2,10,19.7,79.59
2024-06-16,Shohei Ohtani,660271,663903,1,3,93.71,18.88
2024-04-24,Taylor Ward,621493,657097,1,6,157.37,45.92
2024-09-10,Max Muncy,571970,684007,0,5,197.65,52.43
2024-08-23,Pete Crow-Armstrong,691718,676974,0,3,196.28,79.05
2024-04-13,Jorge Soler,624585,606965,1,7,106.71,19.22
2024-08-08,Joey Bart,663698,673513,1,7,90.85,34.51
2024-04-05,Ernie Clement,676391,657571,0,7,36.76,59.89
2024-07-22,Paul DeJong,657557,489446,1,9,21.52,89.25
2024-08-01,Paul Goldschmidt,502671,684007,2,1,86.69,40.51
2024-04-29,Will Smith,669257,663531,2,6,125.73,57.39
2024-04-10,Triston Casas,671213,608344,2,5,37.7,92.59
2024-09-16,Jurickson Profar,595777,605463,0,8,216.67,65.15
2024-08-09,Jo Adell,666176,680730,2,2,59.74,37.27
2024-05-28,Nolan Arenado,571448,671096,1,4,32.39,71.19
2024-08-21,George Springer,543807,607259,0,1,51.94,74.17
2024-07-21,Jason Heyward,518792,445276,2,8,226.29,79.59
2024-08-16,Jake Burger,669394,640455,2,5,59.16,56.05
2024-06-05,Jorge Soler,624585,676714,1,8,21.22,59.99
2024-08-05,Ty France,664034,641312,1,5,150.96,33.67
2024-05-20,Jake McCarthy,664983,622694,1,8,224.9,69.69
2024-08-27,Jarren Duran,680776,684320,0,1,230.53,91.44
2024-09-28,Nick Yorke,694377,701542,1,9,12.03,82.88
2024-05-24,J.D. Martinez,502110,690986,2,5,59.83,40.4
2024-04-04,Nelson Velázquez,676369,647336,2,4,61.35,37.38
2024-04-24,Andy Pages,681624,663432,1,8,24.55,84.99
2024-08-12,Spencer Steer,668715,543243,1,5,74.18,39.14
2024-04-12,Max Muncy,571970,650633,0,2,226.34,98.61
2024-04-21,Jordan Westburg,676059,607625,0,3,85.59,28.35
2024-06-01,Pete Alonso,624413,676714,2,9,63.42,54.31
2024-04-15,Jorge Polanco,593871,593423,0,1,196.71,64.32
2024-06-13,Andrew Vaughn,683734,676106,2,3,148.16,38.13
2024-04-23,Anthony Rizzo,519203,621112,1,1,177.76,52.32
2024-08-08,Jake Bauers,641343,670161,0,5,218.36,64.58
2024-07-26,Jorge Polanco,593871,694363,1,4,58.01,42.48
2024-04-30,Riley Greene,682985,606149,0,7,212.7,68.64
2024-06-22,Francisco Alvarez,682626,592791,0,5,95.93,26.21
2024-07-09,Tyler Fitzgerald,666149,579328,0,8,36.84,83.65
2024-06-29,Nolan Jones,666134,686563,1,5,214.97,81.54
2024-07-29,Vladimir Guerrero Jr.,665489,669211,1,7,234.79,86.02
2024-04-17,Cal Raleigh,663728,671096,2,2,28.58,77.24
2024-04-12,Eugenio Suárez,553993,606149,2,5,227.71,100.27
2024-04-20,Josh Bell,605137,684007,1,6,111.2,36.09
2024-08-03,Hunter Goodman,696100,527048,1,3,81.36,43.05
2024-04-28,Anthony Volpe,683011,668964,2,5,170.03,43.48
2024-04-12,Gary Sánchez,596142,669330,1,2,,
2024-08-08,Jackson Chourio,694192,670161,2,5,213.75,71.45
2024-05-10,Ketel Marte,606466,608344,1,3,185.63,48.3
2024-07-11,Randy Arozarena,668227,641482,0,1,48.48,71.78
2024-03-28,Mookie Betts,605141,571945,0,3,30.62,64.08
2024-09-07,Andrés Chaparro,665953,621366,2,7,35.62,51.38
2024-09-22,Triston Casas,671213,687396,0,5,169.05,32.98
2024-07-21,Stuart Fairchild,656413,663623,0,5,35.62,75.52
2024-03-28,Edward Olivares,658668,677053,0,7,86.24,36.44
2024-04-21,Colton Cowser,681297,607625,0,3,175.97,31.98
2024-08-13,Jake Burger,669394,592836,0,3,59.54,48.72
2024-04-23,Jake Meyers,676694,696136,2,5,27.25,82.7
2024-09-10,Tommy Edman,669242,684007,0,2,20.09,99.28
2024-07-07,Michael Busch,683737,519043,2,7,221.75,85.43
2024-08-10,Bo Naylor,666310,680573,0,6,218.99,72.81
2024-07-11,Brandon Marsh,669016,689017,0,2,211.57,57.88
2024-08-21,Juan Soto,665742,676282,0,1,107.72,26.95
2024-05-06,Bryce Harper,547180,696131,0,5,66.1,56.85
2024-09-01,Ernie Clement,676391,641927,1,1,63.88,42.79
2024-05-30,Francisco Lindor,596019,676714,0,3,75.37,31.67
2024-09-22,Alex Bregman,608324,656288,1,5,177.64,51.87
2024-03-31,Nick Gordon,624503,670280,1,9,191.9,47.66
2024-08-28,Bo Naylor,666310,608379,0,7,196.54,62.86
2024-08-21,JJ Bleday,668709,686752,2,1,226.5,85.66
2024-09-19,Seiya Suzuki,673548,571578,1,3,87.13,48.16
2024-07-10,Mickey Moniak,666160,547179,1,2,195.76,58.57
2024-05-02,Jacob Stallings,607732,665795,2,2,56.3,48.35
2024-06-27,Trent Grisham,663757,621244,1,5,37.61,93.79
2024-04-14,Evan Carter,694497,664299,1,4,199.7,51.33
2024-07-06,Steven Kwan,680757,690986,1,2,141.79,34.7
2024-07-11,Danny Jansen,643376,663855,2,1,37.6,70.61
2024-04-28,Josh Rojas,668942,694297,0,1,227.01,99.24
2024-06-12,David Hamilton,666152,605513,0,6,195.98,53.19
2024-05-09,Michael Conforto,624424,615698,0,4,16.74,96.55
2024-09-06,Elly De La Cruz,682829,640455,0,4,101.66,33.82
2024-08-05,Jeff McNeil,643446,542888,2,6,230.67,98.2
2024-05-07,Rhys Hoskins,656555,607625,0,2,93.12,30.9
2024-09-10,Tommy Pham,502054,643410,0,7,58.24,77.52
2024-06-16,Trevor Larnach,663616,683155,0,2,230.78,85.67
2024-07-05,Parker Meadows,678009,686730,0,3,227.32,66.45
2024-09-15,Michael Busch,683737,656234,1,7,,
2024-07-11,Masataka Yoshida,807799,666205,0,6,183.45,50.7
2024-06-05,Luis Torrens,620443,571578,0,6,147.14,24.62
2024-09-08,CJ Abrams,682928,683003,0,1,169.47,36.46
2024-07-27,Yandy Díaz,650490,671096,0,5,191.76,58.36
2024-05-12,Mitch Garver,641598,666205,1,5,87.87,37.14
2024-10-05,Manny Machado,592518,808967,1,1,79.35,45.07
2024-08-03,Joey Bart,663698,656756,1,2,42.1,51.54
2024-07-14,Josh Smith,669701,669854,1,1,233.77,81.29
2024-09-07,Grant McCray,687529,673513,2,9,210.45,58.21
2024-09-25,Junior Caminero,691406,672456,0,3,75.65,35.61
2024-06-03,Austin Hays,669720,592332,0,7,179.92,44.37
2024-06-25,Mark Vientos,668901,543037,0,4,174.39,51.33
2024-07-24,Francisco Lindor,596019,543037,0,5,240.18,91.32
2024-05-20,Enrique Hernández,571771,677944,0,3,113.25,37.7
2024-05-19,Tyler O'Neill,641933,669461,2,1,73.83,28.79
2024-08-26,Parker Meadows,678009,694363,0,7,209.62,52.59
2024-08-09,Spencer Horwitz,687462,613534,1,8,237.38,77.74
2024-05-04,Nick Fortes,663743,621112,0,6,40.42,63.81
2024-04-30,Christian Walker,572233,689017,0,4,54.11,48.11
2024-08-04,David Peralta,444482,664875,0,6,194.28,55.2
2024-08-10,Steven Kwan,680757,680573,0,1,188.91,51.67
2024-04-26,Trent Grisham,663757,607067,2,4,238.58,63.41
2024-08-13,Spencer Horwitz,687462,608334,1,3,172.31,44.47
2024-07-03,Ryan O'Hearn,656811,669302,1,5,218.36,75.93
2024-09-11,Max Muncy,571970,696136,2,1,195.65,52.04
2024-09-15,Aaron Judge,592450,676710,0,3,141.4,19.2
2024-07-13,Jake Cave,595909,681035,0,3,25.06,101.56
2024-08-24,José Ramírez,608070,681982,0,6,208.49,72.26
2024-07-04,Lenyn Sosa,672820,680704,2,9,8.66,86.76
2024-06-06,Kyle Higashioka,543309,677944,0,5,18.48,90.11
2024-07-11,Dansby Swanson,621020,608344,0,6,148.94,28.68
2024-04-05,Marcus Semien,543760,656232,1,6,50.61,57.84
2024-04-17,Cedric Mullins,656775,643377,1,9,208.44,69.15
2024-04-29,Kyle Isbel,664728,670950,1,6,165.56,39.75
2024-05-07,Kevin Pillar,607680,682990,1,4,18.14,75.04
2024-09-19,Jake Burger,669394,656427,0,2,80.63,36.16
2024-08-09,Cedric Mullins,656775,663992,1,6,163.13,30.66
2024-05-28,Marcell Ozuna,542303,606930,0,7,58.9,45.51
2024-07-27,Cavan Biggio,624415,605463,1,8,193.85,64
2024-07-20,Tyler Fitzgerald,666149,607536,1,3,67.96,39.16
2024-04-12,Teoscar Hernández,606192,650633,2,3,220.54,82.35
2024-04-08,Elly De La Cruz,682829,663542,1,7,128.34,63.07
2024-07-20,Marcell Ozuna,542303,543243,2,4,29.53,55.96
2024-04-22,Zack Gelof,680869,624647,0,9,198.72,69.05
2024-06-12,Jackson Merrill,701538,663687,0,5,128.65,34.91
2024-06-19,Sean Murphy,669221,669438,0,5,49.18,45.3
2024-07-26,Adam Duvall,594807,673540,1,2,8.04,90.8
2024-07-27,Colt Keith,690993,595345,2,7,213.7,72.57
2024-08-31,Jonah Heim,641680,683155,2,2,222.11,77.85
2024-07-27,Willson Contreras,575929,663623,1,6,131.35,35.55
2024-04-13,Lourdes Gurriel Jr.,666971,502043,0,6,35.92,76.04
2024-09-15,Gleyber Torres,650402,676710,0,3,214.8,92.36
2024-09-15,Randy Arozarena,668227,642520,1,7,29.54,51.82
2024-08-09,Ryan Jeffers,680777,676282,2,4,34.87,86.19
2024-06-12,Ketel Marte,606466,519043,1,9,17.02,72.62
2024-06-12,Royce Lewis,668904,683409,2,6,40.21,49.52
2024-07-04,Jake Cave,595909,668964,1,6,122.61,25.03
2024-10-25,Freddie Freeman,518692,641482,2,10,224.63,57.87
2024-07-26,Taylor Ward,621493,621112,1,1,138.68,31.5
2024-04-26,Brandon Marsh,669016,605397,1,3,204.52,64.02
2024-06-01,Casey Schmitt,669477,547001,0,3,63.2,49.79
2024-05-21,Luke Raley,670042,677076,0,8,203.03,76.77
2024-08-24,Shohei Ohtani,660271,671737,1,5,229.2,90.92
2024-07-13,Jake Burger,669394,671096,2,3,29.74,68.65
2024-04-14,René Pinto,650907,678906,2,6,211.65,70.98
2024-06-11,Shohei Ohtani,660271,681982,1,6,174.39,30.4
2024-05-11,Randy Arozarena,668227,641482,0,3,182.78,54.07
2024-08-11,Alex Bregman,608324,657514,0,5,74.88,27.55
2024-07-23,Wenceel Pérez,672761,675540,1,4,205.6,62.29
2024-05-24,Gleyber Torres,650402,506433,0,4,105.67,34.2
2024-04-27,Jonathan India,663697,547179,0,7,222.04,99.34
2024-08-21,Riley Greene,682985,592791,2,2,199.08,48.77
2024-07-29,Romy Gonzalez,663853,642100,0,6,166.65,40.86
2024-09-11,Will Smith,669257,696136,2,1,47.51,55.05
2024-09-20,Shohei Ohtani,660271,607536,2,5,114.72,27.31
2024-05-10,Kyle Tucker,663656,663554,0,6,212.04,56.71
2024-04-20,Masataka Yoshida,807799,656605,1,6,184.77,50.38
2024-07-02,Daniel Schneemann,682177,623167,2,3,,
2024-08-14,Sean Murphy,669221,573124,0,8,39.36,58.58
2024-05-10,Jo Adell,666176,679525,0,5,98.32,24.4
2024-07-08,Paul Goldschmidt,502671,680730,0,4,44.55,51.49
2024-07-12,Harrison Bader,664056,685299,2,2,74.77,46.08
2024-09-22,Michael Busch,683737,663623,0,4,221.76,71.24
2024-09-01,Kyle Manzardo,700932,656605,0,6,183.54,41.77
2024-07-04,Joc Pederson,592626,689017,2,1,195.87,63.03
2024-05-08,Brett Harris,695391,547179,0,5,59.95,38.34
2024-05-02,Jon Singleton,572138,671106,2,6,212.75,89.53
2024-06-10,Corey Julks,667452,621199,0,8,30.74,89.31
2024-05-23,Jarred Kelenic,672284,669713,0,5,183.59,47.01
2024-09-06,Brayan Rocchio,677587,607455,1,8,26.91,77.33
2024-04-15,Jake Fraley,641584,642100,0,7,221.05,91.33
2024-05-04,Adley Rutschman,668939,671096,1,5,49.1,67.18
2024-05-19,Andrés Giménez,665926,663978,0,1,160.66,35.75
2024-08-23,Eugenio Suárez,553993,670174,1,7,49.1,91.25
2024-08-24,J.T. Realmuto,592663,663903,0,6,13.87,84.54
2024-05-12,Paul Goldschmidt,502671,669060,0,5,86.8,45.63
2024-04-19,MJ Melendez,669004,622253,2,7,190.08,39.43
2024-05-22,Adam Duvall,594807,657006,0,3,124.65,27.69
2024-06-28,Tyrone Taylor,621438,669854,1,4,181.14,50.92
2024-05-11,Elly De La Cruz,682829,696131,0,4,91.09,48.5
2024-04-08,Mike Trout,545361,621107,2,3,115.01,28.26
2024-06-22,Tyler Soderstrom,691016,641927,0,2,97.45,34.42
2024-05-24,David Fry,681807,660761,2,4,37.79,75.58
2024-07-04,Steven Kwan,680757,694363,0,3,203.85,69.58
2024-03-31,Maikel Garcia,672580,641927,0,2,57.82,41.78
2024-09-13,Rhys Hoskins,656555,593958,2,4,,
2024-04-01,Tyler Freeman,671289,676106,1,6,154.84,43.46
2024-06-16,Ernie Clement,676391,594902,1,2,57.37,55.81
2024-05-17,Jake Bauers,641343,686613,1,2,209.18,53.63
2024-07-02,Andrew McCutchen,457705,502043,2,5,145.94,35.8
2024-04-12,Tyler Stephenson,663886,623167,2,3,208.71,77.77
2024-06-28,Isiah Kiner-Falefa,643396,543859,2,6,60.06,58.41
2024-09-24,Ramón Urías,602104,641835,0,7,175.22,42.8
2024-06-19,Pete Alonso,624413,571760,1,6,146.03,27.08
2024-08-29,Pete Alonso,624413,669194,0,2,146.09,22.44
2024-05-28,Will Smith,669257,500779,1,1,42.43,73.57
2024-04-25,Nick Allen,669397,641482,1,3,29,89.63
2024-08-20,Jose Siri,642350,683155,2,8,100.34,32.86
2024-06-28,Jose Altuve,514888,500779,0,1,57.3,48.72
2024-06-18,J.P. Crawford,641487,663474,0,3,137.51,36.93
2024-08-11,Jesús Sánchez,660821,673513,0,7,219.47,69.76
2024-06-09,Gabriel Arias,672356,669432,2,2,181.44,45.48
2024-07-03,Matt Vierling,663837,681892,2,9,44.76,65.08
2024-07-05,Miguel Vargas,678246,650644,1,4,30.49,88.58
2024-07-27,Hunter Renfroe,592669,684007,2,2,46.45,50.22
2024-07-26,Jon Singleton,572138,694813,0,4,228.66,71.33
2024-04-30,Jon Singleton,572138,471911,0,4,218.5,50.27
2024-04-27,Matt Vierling,663837,608717,2,7,57.65,62.43
2024-08-10,Ramón Urías,602104,621363,0,8,80.47,36.67
2024-06-16,Carlos Santana,467793,669620,2,7,169.16,40.84
2024-09-24,Kyle Manzardo,700932,686730,1,1,217.85,82.42
2024-05-13,Xander Bogaerts,593428,641712,2,2,31.71,60.46
2024-05-16,Rafael Devers,646240,641793,0,2,35.7,95.08
2024-07-27,Shohei Ohtani,660271,669854,0,3,237.22,56.51
2024-07-20,Austin Riley,663586,543243,1,6,85.3,34.15
2024-09-25,Nick Castellanos,592206,665871,1,3,194.62,52.56
2024-05-16,Nick Gonzales,693304,657006,1,4,50.47,63.42
2024-05-19,Jose Altuve,514888,607067,0,1,53.2,70.19
2024-09-27,Griffin Conine,665052,687922,0,7,40.42,87.97
2024-05-22,Matt Olson,621566,621016,2,7,213.28,62.02
2024-06-21,J.D. Martinez,502110,684007,0,1,111.65,33.06
2024-06-27,Rafael Marchán,665561,669432,2,4,14.61,74.96
2024-09-21,Jordan Walker,691023,571510,1,4,24.21,87.89
2024-06-08,Teoscar Hernández,606192,641482,1,2,85.12,35.52
2024-07-13,Seiya Suzuki,673548,458681,2,1,137.55,24.15
2024-08-16,Bobby Witt Jr.,677951,607259,1,4,65.37,35.58
2024-06-24,Mitch Garver,641598,606965,0,7,50.12,64.38
2024-06-16,Daulton Varsho,662139,680704,0,5,187.22,50.02
2024-03-30,Jeimer Candelario,600869,571578,2,4,36.88,73.67
2024-06-25,Freddie Freeman,518692,623167,1,3,42.51,78.58
2024-09-06,Yordan Alvarez,670541,656756,1,6,163.57,32.99
2024-07-21,Freddie Freeman,518692,676710,2,1,187.25,41.39
2024-07-09,Jordan Westburg,676059,592791,0,2,72.36,38.49
2024-04-29,CJ Abrams,682928,669432,2,3,229.59,89.94
2024-08-29,Derek Hill,656537,687134,0,2,116.57,24.23
2024-05-19,Daniel Vogelbach,596129,650644,1,2,171.02,46.19
2024-06-14,Lane Thomas,657041,641312,0,3,12.94,93.68
2024-09-04,Luis Urías,649966,676083,0,7,19.01,76.96
2024-07-27,Cal Raleigh,663728,605121,0,5,193.34,38.47
2024-08-02,Teoscar Hernández,606192,683155,2,1,59.72,58.98
2024-04-19,Adley Rutschman,668939,519293,2,7,61.71,51.29
2024-05-17,Giancarlo Stanton,519317,621383,0,6,17.93,67.73
2024-08-16,Mookie Betts,605141,571945,0,6,42.15,61.85
2024-05-19,Eddie Rosario,592696,605400,1,4,228.22,99.05
2024-09-09,Bryan Ramos,682868,680704,0,8,39.49,64.16
2024-09-11,Francisco Lindor,596019,670102,0,9,228.91,73.94
2024-07-11,Tyler Stephenson,663886,596295,1,3,222.98,102.13
2024-09-17,Bryan De La Cruz,650559,458681,2,2,86.91,28.93
2024-06-23,Luke Raley,670042,667725,2,4,16.27,89.16
2024-06-08,Kevin Kiermaier,595281,665622,0,5,190.49,48.03
2024-09-24,Tyler Fitzgerald,666149,686796,0,5,27.52,66.3
2024-06-11,Austin Wells,669224,663903,1,4,107.94,31.16
2024-06-29,Heston Kjerstad,677008,547179,2,5,157.59,42.49
2024-04-12,Lars Nootbaar,663457,694297,1,3,210.17,42.21
2024-04-22,Paul Goldschmidt,502671,543518,0,7,174.22,30.64
2024-08-02,Casey Schmitt,669477,671096,2,2,45.39,48.89
2024-08-30,Kerry Carpenter,681481,657514,1,8,45.26,65
2024-08-09,Marcell Ozuna,542303,685299,2,1,91.38,20.76
2024-10-06,Mark Vientos,668901,621381,1,9,78.06,45.69
2024-09-21,Matt Chapman,656305,663903,0,4,119.64,28.91
2024-04-16,Kyle McCann,668832,458681,0,5,203.46,63.52
2024-08-04,Ketel Marte,606466,663765,1,9,150.75,33.86
2024-08-08,Nolan Schanuel,694384,641482,0,1,197.46,56.29
2024-09-02,Josh Naylor,647304,663460,0,6,153.08,31.05
2024-04-02,Michael Toglia,669911,621016,2,7,205.26,47.55
2024-04-19,Juan Soto,665742,606965,1,7,244.7,81.85
2024-09-27,Ernie Clement,676391,670124,0,4,27.01,77.73
2024-05-23,JJ Bleday,668709,571863,0,11,152.15,35.52
2024-05-31,Aaron Judge,592450,663855,0,6,137.31,26.87
2024-08-07,Jake Burger,669394,671096,1,1,149.72,39.39
2024-04-23,Gary Sánchez,596142,663559,0,8,26.41,54.08
2024-08-18,Keibert Ruiz,660688,592836,0,4,221.99,87.83
2024-05-29,Kyle Schwarber,656941,690986,0,1,57.58,60.78
2024-08-26,Dansby Swanson,621020,593334,2,6,37.9,59.97
2024-08-24,Bo Naylor,666310,681982,0,7,191.19,56.02
2024-09-25,Juan Soto,665742,621107,2,5,187.34,66.92
2024-03-31,Bobby Witt Jr.,677951,681892,1,3,109.58,24.08
2024-04-05,Jared Triolo,669707,680570,0,7,105.65,34
2024-05-31,Joc Pederson,592626,657585,2,9,234.8,71.91
2024-07-23,Gleyber Torres,650402,500779,1,2,195.06,68.41
2024-07-24,Matt Wallner,670242,605400,1,2,197.08,34.67
2024-07-08,Corey Seager,608369,669721,0,1,129.95,13.73
2024-04-13,Adley Rutschman,668939,669084,0,3,106.43,32.89
2024-04-17,Anthony Santander,623993,595345,1,7,80.43,42.68
2024-05-25,Bryce Harper,547180,595928,2,9,16.97,92.81
2024-08-25,Gleyber Torres,650402,656458,1,8,40.6,84.01
2024-03-30,Mark Canha,592192,647336,2,5,27.26,81.04
2024-04-30,Zach Neto,687263,605513,0,3,162.16,37.85
2024-08-28,Christian Bethancourt,542194,693312,0,7,80.21,30.56
2024-07-10,MJ Melendez,669004,700669,0,3,206.37,60.08
2024-07-02,Jack Suwinski,669261,502043,1,5,192.26,29.54
2024-09-04,Trent Grisham,663757,681982,2,9,236.05,93.31
2024-08-18,Josh Rojas,668942,663765,0,4,107.89,34.94
2024-09-03,Randal Grichuk,545341,690986,2,1,151.15,35.28
2024-07-06,Max Schuemann,680474,700249,0,2,25.19,76.71
