game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk
2024-04-08,Victor Caratini,605170,681982,1,5,205.96,60.38,41,105.2,TEX,745034
2024-04-08,José Ramírez,608070,543766,1,5,219.71,79.45,30,102.3,CLE,746654
2024-04-08,Lane Thomas,657041,694738,1,5,31.76,65.31,19,110.6,SF,745363
2024-04-08,Brice Turang,668930,668933,2,5,152.42,40.65,31,104,CIN,746735
2024-04-08,Bryan Reynolds,668804,663947,0,6,50.44,50.09,34,108.4,PIT,745520
2024-04-08,Jake Cronenworth,630105,665871,0,6,214.67,61.35,27,107.6,SD,745432
2024-04-08,Xander Bogaerts,593428,681432,2,6,48.23,67.26,20,108.9,SD,745432
2024-04-08,Christian Yelich,592885,458677,0,7,32.26,86.87,30,99.7,CIN,746735
2024-04-08,Iván Herrera,671056,622554,0,7,53.95,64.95,26,100.7,STL,745194
2024-04-08,James Outman,681546,543351,0,7,212.98,84.62,42,104,MIN,745925
2024-04-08,Brandon Nimmo,607043,621345,1,7,121.39,28.93,25,108.1,ATL,747142
2024-04-08,Elly De La Cruz,682829,663542,1,7,128.34,63.07,21,86.5,CIN,746735
2024-04-08,Shohei Ohtani,660271,543351,2,7,58.24,62.67,38,106.9,MIN,745925
2024-04-08,Charlie Blackmon,453568,666818,1,8,221.39,69.66,27,100.1,COL,746569
2024-04-08,J.P. Crawford,641487,554340,1,8,233.78,74.67,34,107,TOR,744956
2024-04-08,DJ Stewart,621466,572955,2,8,132.18,28.8,26,107.9,ATL,747142
2024-04-08,Fernando Tatis Jr.,665487,640470,2,8,35.32,76.17,29,100.4,SD,745432
2024-04-08,Cal Raleigh,663728,643338,1,9,213.88,78.7,39,104.1,TOR,744956
2024-04-08,Brandon Marsh,669016,606149,2,9,242.79,83.14,35,106.1,STL,745194
2024-04-09,Corbin Carroll,682998,615698,0,1,26.32,87.83,21,103.7,COL,746571
2024-04-09,Mike Trout,545361,650644,1,1,88.67,42.88,37,104.3,LAA,746250
2024-04-09,Tyler O'Neill,641933,669203,2,1,49.34,50.11,30,106.6,BOS,746981
2024-04-09,Josh Naylor,647304,647336,2,1,201.7,67.05,24,102.5,CLE,746653
2024-04-09,Edward Olivares,658668,663554,0,2,44.99,60.77,20,108.6,PIT,745517
2024-04-09,Randal Grichuk,545341,615698,0,2,31.99,80.71,26,100.2,COL,746571
2024-04-09,Jonah Heim,641680,622072,0,2,61.32,53.46,21,105.7,TEX,745030
2024-04-09,Alex Verdugo,657077,640462,1,2,202.11,69.88,30,97.3,NYY,745762
2024-04-09,Shea Langeliers,669127,543135,2,2,46.35,55.87,30,102.6,TEX,745030
2024-04-09,CJ Abrams,682928,690986,2,3,198.72,37.54,25,106.6,SF,745357
2024-04-09,Bo Bichette,666182,669923,2,3,39.81,46.56,24,110.4,TOR,744957
2024-04-09,James Outman,681546,686973,1,4,138.87,28.88,28,106.2,MIN,745924
2024-04-09,Nolan Gorman,669357,554430,2,4,105.17,30.88,28,106.2,STL,745195
2024-04-09,Christopher Morel,666624,663568,0,5,63.62,35.82,30,109.2,SD,745433
2024-04-09,Yan Gomes,543228,605397,0,5,86.39,38.02,27,106.9,SD,745433
2024-04-09,Will Smith,669257,686973,1,5,210.66,78.55,28,102.7,MIN,745924
2024-04-09,Eguy Rosario,666703,592767,0,6,24.57,74.59,27,104,SD,745433
2024-04-09,Edward Olivares,658668,663947,1,6,53.41,50.65,27,105,PIT,745517
2024-04-09,Evan Carter,694497,687765,0,7,171.81,45.33,22,102.6,TEX,745030
2024-04-09,Shea Langeliers,669127,502085,0,7,121.76,26.33,25,109.7,TEX,745030
2024-04-09,Isaac Paredes,670623,542585,2,7,19.32,93.08,46,104.6,LAA,746250
2024-04-09,Dominic Canzone,686527,605135,2,7,50.62,55.8,29,105.7,TOR,744957
2024-04-09,Ryan Jeffers,680777,681911,1,8,47.23,60.51,34,102.5,MIN,745924
2024-04-09,Pete Alonso,624413,554431,2,8,90.93,35.58,24,105.4,ATL,747138
2024-04-09,Mitch Haniger,571745,670950,2,8,25.46,93.19,39,95.5,TOR,744957
2024-04-09,Carlos Correa,621043,641401,0,9,79.28,26,29,110,MIN,745924
2024-04-09,Alex Kirilloff,666135,641401,0,9,203.71,65.27,40,105.9,MIN,745924
2024-04-09,Shea Langeliers,669127,600917,1,9,75.99,42.69,31,105.6,TEX,745030
2024-04-10,Edouard Julien,666397,676272,0,1,42.2,76.35,26,101.7,MIN,745923
2024-04-10,Christian Yelich,592885,668881,1,1,190.65,65.71,25,97,CIN,746728
2024-04-10,Cal Raleigh,663728,641835,0,10,190.13,61.18,27,100.5,TOR,744950
2024-04-10,José Caballero,676609,667755,0,2,25.82,58.74,29,108.9,LAA,746247
2024-04-10,Joey Gallo,608336,663855,0,2,210.4,81.96,37,99.9,SF,745355
2024-04-10,Blaze Alexander,677942,596295,0,2,225.95,79.28,28,99.5,COL,746573
2024-04-10,Iván Herrera,671056,605400,0,2,32.42,50.31,25,112.4,STL,745196
2024-04-10,Gavin Sheets,657757,676440,1,3,220.45,63.64,25,107.4,CLE,746655
2024-04-10,Jake Burger,669394,573186,1,3,91.76,30.29,24,108.5,NYY,745763
2024-04-10,Brendan Donovan,680977,605400,1,3,213.96,74.92,30,93.7,STL,745196
2024-04-10,Max Muncy,571970,663978,0,4,163.37,41.48,38,105.1,MIN,745923
2024-04-10,Josh Naylor,647304,607200,1,4,156.61,26.8,29,105.9,CLE,746655
2024-04-10,Vinnie Pasquantino,686469,656232,1,4,196.65,58.11,32,101.9,KC,746323
2024-04-10,Michael Toglia,669911,674072,1,4,116.36,26.89,34,105.3,COL,746573
2024-04-10,Bo Naylor,666310,607200,2,4,123.72,30.55,23,105.1,CLE,746655
2024-04-10,Michael Busch,683737,656302,2,4,207.52,56.49,29,106.8,SD,745429
2024-04-10,Elly De La Cruz,682829,669060,0,5,47.88,66.93,21,110.4,CIN,746728
2024-04-10,Edouard Julien,666397,681911,0,5,42.62,71.55,39,104.3,MIN,745923
2024-04-10,Steven Kwan,680757,607200,1,5,171.99,46.13,30,99.7,CLE,746655
2024-04-10,Triston Casas,671213,608344,2,5,37.7,92.59,42,104.7,BOS,746980
2024-04-10,Jo Adell,666176,687330,0,6,184.97,54.45,24,108.1,LAA,746247
2024-04-10,Jurickson Profar,595777,543294,0,6,240.22,102.48,39,101.5,SD,745429
2024-04-10,Jake Cronenworth,630105,543294,0,6,232.95,86.91,33,103.1,SD,745429
2024-04-10,Blake Perkins,663368,668881,1,6,177.28,52.73,30,101,CIN,746728
2024-04-10,Giancarlo Stanton,519317,663773,1,6,188.2,52.49,30,110.5,NYY,745763
2024-04-10,Vladimir Guerrero Jr.,665489,669302,0,7,38.14,33.89,22,114.3,TOR,744950
2024-04-10,Jordan Westburg,676059,455119,2,7,99.12,26.21,24,111.2,BOS,746980
2024-04-10,Zack Gelof,680869,666720,0,8,191.39,52.78,33,104.7,TEX,745024
2024-04-11,Bobby Witt Jr.,677951,686613,2,1,225.64,74.97,24,105.4,KC,746322
2024-04-11,Gunnar Henderson,683002,663462,0,10,38.03,76.96,27,104.7,BOS,746977
2024-04-11,Colton Cowser,681297,663462,2,10,208.14,40.86,26,113.6,BOS,746977
2024-04-11,Seth Brown,664913,592351,0,2,238.03,93.15,31,102.1,TEX,745029
2024-04-11,DJ Stewart,621466,642216,1,3,200.5,50.95,26,102.4,ATL,747137
2024-04-11,Yainer Diaz,673237,663903,0,4,76.4,30.82,29,107.3,KC,746322
2024-04-11,Alec Bohm,664761,683003,2,4,151.15,36.29,30,101.9,PHI,745601
2024-04-11,Colton Cowser,681297,676477,0,5,31.57,89,30,103.7,BOS,746977
2024-04-11,Bryson Stott,681082,670059,1,7,188.75,48.8,27,102.3,PHI,745601
2024-04-11,Brandon Marsh,669016,683003,1,7,86.37,48.37,33,97.4,PHI,745601
2024-04-11,Bobby Witt Jr.,677951,650556,2,7,178.21,53.61,33,103.2,KC,746322
2024-04-11,Connor Wong,657136,543056,2,8,57.93,55.01,35,104.4,BOS,746977
2024-04-11,Anthony Santander,623993,669711,2,8,221.55,103.85,27,97.2,BOS,746977
2024-04-11,Tyrone Taylor,621438,641645,1,9,38.03,71.8,28,99.4,ATL,747137
2024-04-12,Shohei Ohtani,660271,650633,1,1,83.26,41.81,25,107.3,LAD,746162
2024-04-12,Mark Canha,592192,641154,1,1,52.2,66.78,32,101.2,DET,746491
2024-04-12,Nolan Arenado,571448,694297,1,1,43.45,47.49,34,104,AZ,747217
2024-04-12,Kyle Tucker,663656,641540,2,1,174.19,40.81,30,103.6,HOU,746408
2024-04-12,Manny Machado,592518,808967,2,1,45.25,62.82,22,102.7,LAD,746162
2024-04-12,Ha-Seong Kim,673490,808967,0,2,33.24,67.75,23,104.7,LAD,746162
2024-04-12,Salvador Perez,521692,622663,0,2,69.26,32.85,24,108.4,NYM,745838
2024-04-12,Daulton Varsho,662139,663372,0,2,220.29,81.84,38,102,TOR,744954
2024-04-12,Max Muncy,571970,650633,0,2,226.34,98.61,22,110,LAD,746162
2024-04-12,Gary Sánchez,596142,669330,1,2,,,24,111.4,BAL,747055
2024-04-12,Mookie Betts,605141,650633,2,2,51.3,51.05,31,104.9,LAD,746162
2024-04-12,Lars Nootbaar,663457,694297,1,3,210.17,42.21,30,110.3,AZ,747217
2024-04-12,Lawrence Butler,671732,663623,1,3,218.45,43.35,23,113.1,OAK,745679
2024-04-12,Jonah Heim,641680,641585,1,3,209.29,55.58,29,103.9,HOU,746408
2024-04-12,Teoscar Hernández,606192,650633,2,3,220.54,82.35,24,106.6,LAD,746162
2024-04-12,Tyler Stephenson,663886,623167,2,3,208.71,77.77,35,101.6,CWS,746812
2024-04-12,Elly De La Cruz,682829,623167,2,3,181.55,25.52,27,110.8,CWS,746812
2024-04-12,Colton Cowser,681297,642547,0,4,180.58,39.98,23,105.1,BAL,747055
2024-04-12,Willy Adames,642715,669169,0,5,36.01,64.01,28,105.9,BAL,747055
2024-04-12,Nolan Jones,666134,502179,0,5,223.69,61.85,24,112,TOR,744954
2024-04-12,Eugenio Suárez,553993,606149,2,5,227.71,100.27,37,100.1,AZ,747217
2024-04-12,Ezequiel Tovar,678662,502179,0,6,40.37,66.15,31,102.1,TOR,744954
2024-04-12,William Contreras,661388,669169,1,6,195.02,54.22,34,103.4,BAL,747055
2024-04-12,Jake Cronenworth,630105,543339,1,6,191.69,63.46,35,102.6,LAD,746162
2024-04-12,Taylor Ward,621493,656557,2,6,55.28,43.26,28,104.9,BOS,746978
2024-04-12,Kyle Tucker,663656,656271,1,7,219.47,73.66,33,103.6,HOU,746408
2024-04-12,Fernando Tatis Jr.,665487,518489,2,7,86.98,36.51,25,104.9,LAD,746162
2024-04-12,Pete Alonso,624413,519293,0,8,97.95,59.1,18,111.9,NYM,745838
2024-04-12,Isiah Kiner-Falefa,643396,641755,0,9,68.63,48.06,32,104.6,TOR,744954
2024-04-12,Marcell Ozuna,542303,542882,0,9,108.91,18.93,24,114.6,MIA,746084
2024-04-12,Jesse Winker,608385,666204,0,9,184.83,53.94,34,101.6,OAK,745679
2024-04-12,Michael Busch,683737,592773,1,9,228,69.06,29,105,SEA,745274
2024-04-13,Kyle Schwarber,656941,594835,0,1,103.51,28.73,27,104.4,PHI,745594
2024-04-13,Josh Bell,605137,519242,1,1,20.33,94.05,31,96.9,MIA,746082
2024-04-13,Triston Casas,671213,656288,1,1,207.43,44.8,30,111.9,BOS,746979
2024-04-13,Jordan Westburg,676059,669084,2,1,163.72,41.82,25,103.4,BAL,747054
2024-04-13,Daulton Varsho,662139,641712,2,1,194.96,56.86,24,105.5,TOR,744953
2024-04-13,Kerry Carpenter,681481,657746,2,1,184.87,41.51,24,108,DET,746489
2024-04-13,Ryan Mountcastle,663624,669084,2,1,39.89,54.88,29,111,BAL,747054
2024-04-13,Matt Wallner,670242,656716,2,12,229.97,78.74,29,103,DET,746489
2024-04-13,Rhys Hoskins,656555,665152,2,2,63.21,45.66,32,104,BAL,747054
2024-04-13,Adley Rutschman,668939,669084,0,3,106.43,32.89,31,104.7,BAL,747054
2024-04-13,Brenton Doyle,686668,684320,0,3,27.1,59.75,34,108.5,TOR,744953
2024-04-13,Edouard Julien,666397,666159,1,3,66.17,48.45,27,103.8,DET,746490
2024-04-13,Pete Alonso,624413,679525,2,3,39.93,55.73,22,105,NYM,745839
2024-04-13,Seiya Suzuki,673548,676106,2,3,53.62,61.66,35,100.3,SEA,745272
2024-04-13,Taylor Ward,621493,681867,2,3,118.05,23.32,34,102.7,BOS,746979
2024-04-13,Salvador Perez,521692,640455,1,4,90.64,48.03,34,102.7,NYM,745839
2024-04-13,Thairo Estrada,642731,686752,2,4,20.12,76.8,26,105.8,TB,745110
2024-04-13,Jake Bauers,641343,665152,2,4,188.41,45.68,35,106.2,BAL,747054
2024-04-13,Juan Soto,665742,663474,2,4,87.81,38.49,28,104.4,CLE,746658
2024-04-13,Oneil Cruz,665833,605513,0,5,30.08,83.92,27,108.1,PHI,745594
2024-04-13,Estevan Florial,664314,547001,1,5,206.55,75.1,35,96.4,CLE,746658
2024-04-13,LaMonte Wade Jr.,664774,686752,2,5,176.49,49.27,36,104.2,TB,745110
2024-04-13,Oswaldo Cabrera,665828,680704,0,6,201.29,78.36,35,96.8,CLE,746656
2024-04-13,Lourdes Gurriel Jr.,666971,502043,0,6,35.92,76.04,20,107.5,AZ,747215
2024-04-13,Pete Alonso,624413,672582,0,6,52,54.22,25,106.9,NYM,745839
2024-04-13,Willi Castro,650489,666159,2,6,203.55,57.31,28,100.8,DET,746490
2024-04-13,Jorge Soler,624585,606965,1,7,106.71,19.22,28,108.6,TB,745110
2024-04-13,Michael Busch,683737,668338,1,7,235.76,92.89,38,103.1,SEA,745272
2024-04-13,Thairo Estrada,642731,606965,2,7,27.8,67.82,27,104.9,TB,745110
2024-04-13,Miguel Amaya,665804,608723,0,8,55.48,61.34,29,98.5,SEA,745272
2024-04-13,Starling Marte,516782,669422,0,8,87.81,46.07,23,102.8,NYM,745839
2024-04-13,Ryan Jeffers,680777,571946,2,8,72.3,45.08,23,108.1,DET,746489
2024-04-13,Matt Chapman,656305,666163,0,9,200.12,69.2,28,102.3,TB,745110
2024-04-13,Josh Naylor,647304,676760,1,9,232.18,97.95,24,103.7,CLE,746658
2024-04-14,Jose Altuve,514888,543135,0,1,9.53,86.25,33,106.3,HOU,746404
2024-04-14,William Contreras,661388,669203,0,1,143.47,29.75,29,106.1,BAL,747056
2024-04-14,Tyler O'Neill,641933,542881,2,1,44.42,56.68,36,110.6,BOS,746975
2024-04-14,Amed Rosario,642708,605483,2,1,56.66,66.79,19,106.4,TB,745113
2024-04-14,Triston Casas,671213,542881,2,1,178.09,48.4,28,102.8,BOS,746975
2024-04-14,Cedric Mullins,656775,607067,0,2,218.98,67.82,29,101,BAL,747056
2024-04-14,Brandon Drury,592273,678394,1,2,204.41,65.52,30,106.8,BOS,746975
2024-04-14,Bryan De La Cruz,650559,450203,1,2,67.81,40.53,37,105.2,MIA,746079
2024-04-14,Christian Encarnacion-Strand,687952,647336,0,3,84.39,44.16,26,105.4,CWS,746810
2024-04-14,Jose Altuve,514888,543135,1,3,14.42,91.05,37,103.1,HOU,746404
2024-04-14,Aaron Judge,592450,671106,1,3,68.53,17.32,36,114,CLE,746648
2024-04-14,Trea Turner,607208,656605,2,3,6.4,82.97,25,108.3,PHI,745595
2024-04-14,Ryan O'Hearn,656811,607067,2,3,183.1,44.12,27,106.7,BAL,747056
2024-04-14,José Ramírez,608070,641482,2,3,33.47,86.57,21,102.3,CLE,746648
2024-04-14,Adam Duvall,594807,666200,0,4,110.06,31.83,26,106.4,MIA,746079
2024-04-14,Max Muncy,571970,506433,0,4,227.76,79.18,38,103.2,LAD,746164
2024-04-14,Manny Machado,592518,572020,0,4,95.17,32.6,26,104.5,LAD,746164
2024-04-14,Michael Busch,683737,622491,0,4,199.19,37.31,31,108.4,SEA,745271
2024-04-14,René Pinto,650907,605483,1,4,116.92,23.73,24,108.1,TB,745113
2024-04-14,Evan Carter,694497,664299,1,4,199.7,51.33,24,103.8,HOU,746404
2024-04-14,Christian Vázquez,543877,656427,1,4,60.33,59.51,32,97.8,DET,746492
2024-04-14,Jose Trevino,624431,671106,2,4,88.26,39.09,29,101.8,CLE,746648
2024-04-14,Gabriel Arias,672356,641482,0,5,167.7,32.35,27,106.7,CLE,746648
2024-04-14,Lane Thomas,657041,622072,0,5,79.47,31.26,29,106.1,OAK,745681
2024-04-14,Nick Martini,605361,621383,2,5,182.15,48.06,28,103.8,CWS,746810
2024-04-14,Masataka Yoshida,807799,660761,0,6,192.96,58.76,36,102,BOS,746975
2024-04-14,Jack Suwinski,669261,554430,0,6,175.37,44.16,17,106.5,PHI,745595
2024-04-14,René Pinto,650907,678906,2,6,211.65,70.98,26,105,TB,745113
2024-04-14,Joey Bart,663698,622554,2,6,20.93,91.97,36,97.2,PHI,745595
2024-04-14,Jorge Polanco,593871,665871,2,6,192.09,51.41,33,104.8,SEA,745271
2024-04-14,Nick Gordon,624503,669276,2,6,219.03,97.04,38,99.2,MIA,746079
2024-04-14,Blake Perkins,663368,666974,0,7,197.53,62.5,36,99.1,BAL,747056
2024-04-14,Michael Conforto,624424,641302,0,7,189.55,58.31,37,101.4,TB,745113
2024-04-14,Isaac Paredes,670623,678906,2,7,18.7,99.99,36,96.8,TB,745113
2024-04-14,Javier Báez,595879,573204,1,8,39.45,62.22,31,100.9,DET,746492
2024-04-14,Estevan Florial,664314,596133,2,8,222.94,74.94,27,102.6,CLE,746648
2024-04-14,Colton Cowser,681297,571948,2,8,196.46,43.12,26,103.4,BAL,747056
2024-04-14,Andrew McCutchen,457705,620982,1,9,42.83,70.35,34,99.2,PHI,745595
2024-04-14,Vinnie Pasquantino,686469,621242,2,9,215.71,80.48,31,96,NYM,745841
2024-04-14,Marcell Ozuna,542303,656945,2,9,89.88,37.54,30,103.3,MIA,746079
2024-04-14,Marcus Semien,543760,661527,2,9,23.6,89.35,34,97.1,HOU,746404
2024-04-15,Jorge Polanco,593871,593423,0,1,196.71,64.32,22,109.9,SEA,745268
2024-04-15,Jose Miranda,669304,608344,0,2,71.8,40.76,26,103.1,BAL,747053
2024-04-15,Michael Busch,683737,518876,0,2,167.94,34.73,29,105.5,AZ,747213
2024-04-15,Avisaíl García,541645,690986,0,2,63.69,49.35,36,107,MIA,746080
2024-04-15,Jeimer Candelario,600869,669923,2,2,162.74,35.07,28,105.3,SEA,745268
2024-04-15,Jackson Chourio,694192,605397,2,2,35.4,80.47,27,97.2,MIL,746002
2024-04-15,CJ Abrams,682928,607192,0,3,175.3,43,30,99.3,LAD,746158
2024-04-15,Ryan O'Hearn,656811,686973,0,3,139.25,23.36,27,108.8,BAL,747053
2024-04-15,Mitch Haniger,571745,593423,0,3,82.2,44.14,24,104.4,SEA,745268
2024-04-15,Vinnie Pasquantino,686469,680897,2,4,207.41,48.6,27,108.1,CWS,746813
2024-04-15,Cedric Mullins,656775,686973,1,5,228.2,103.19,37,95,BAL,747053
2024-04-15,Michael Toglia,669911,605400,1,5,204.89,62.47,40,103.7,PHI,745597
2024-04-15,Luis García Jr.,671277,607192,2,5,71.69,57.1,30,103.9,LAD,746158
2024-04-15,Gunnar Henderson,683002,621199,0,6,210.88,55.32,30,108,BAL,747053
2024-04-15,Jake Fraley,641584,642100,0,7,221.05,91.33,24,101.9,SEA,745268
2024-04-15,Will Brennan,686823,669711,2,7,236.91,98.07,34,102.4,BOS,746974
2024-04-15,Esteury Ruiz,665923,668941,0,8,49.56,52.94,33,106.8,OAK,745677
2024-04-15,Harold Ramírez,623912,519043,0,8,48.9,60.16,30,100.4,TB,745106
2024-04-15,Mike Trout,545361,664208,1,8,12.15,71.15,30,111.6,TB,745106
2024-04-15,Taylor Ward,621493,687330,2,9,28.32,98.03,40,97.7,TB,745106
2024-04-16,Ha-Seong Kim,673490,489119,1,1,49.55,119.57,25,101.5,MIL,746004
2024-04-16,J.T. Realmuto,592663,596295,2,1,84.34,37.05,27,101.1,PHI,745593
2024-04-16,Matt Chapman,656305,677960,2,2,77.95,32.22,23,108.6,MIA,746081
2024-04-16,Orlando Arcia,606115,686613,2,2,63.33,62.88,32,98.2,HOU,746400
2024-04-16,Gunnar Henderson,683002,663978,2,2,215.05,76.49,23,103.8,BAL,747051
2024-04-16,Lourdes Gurriel Jr.,666971,543294,1,3,36.64,72.77,34,96.6,AZ,747214
2024-04-16,Jesse Winker,608385,642232,1,3,170.65,27.31,29,105.8,LAD,746157
2024-04-16,Joc Pederson,592626,543294,2,3,246.63,81.52,26,109.9,AZ,747214
2024-04-16,Jordan Westburg,676059,663978,2,3,61.51,48.73,29,103.3,BAL,747051
2024-04-16,Mickey Moniak,666160,650644,2,4,125.75,25.63,25,105.9,TB,745108
2024-04-16,Enmanuel Valdez,665839,676440,2,4,231.64,53.3,30,108.6,BOS,746976
2024-04-16,Logan O'Hoppe,681351,650644,2,4,79.29,46.07,34,101.9,TB,745108
2024-04-16,Kyle McCann,668832,458681,0,5,203.46,63.52,42,106.3,OAK,745674
2024-04-16,Tyler Freeman,671289,570257,1,5,50.14,47.4,30,106,BOS,746976
2024-04-16,Enrique Hernández,571771,571578,2,5,98.95,26.73,27,106,LAD,746157
2024-04-16,Triston Casas,671213,595881,0,6,230.59,74.02,38,96.3,BOS,746976
2024-04-16,Connor Wong,657136,595881,1,6,50.52,66.94,39,102.9,BOS,746976
2024-04-16,Ian Happ,664023,669459,2,7,23.42,101.64,23,101.8,AZ,747214
2024-04-16,Ryan O'Hearn,656811,543351,0,8,159.38,42.85,32,101.9,BAL,747051
2024-04-16,Bryce Harper,547180,641755,2,8,213.09,71.31,24,104,PHI,745593
2024-04-16,Kyle Tucker,663656,607481,0,9,209.73,70.68,21,101.8,HOU,746400
2024-04-16,Ketel Marte,606466,640470,2,9,172.1,39.38,17,110.9,AZ,747214
2024-04-17,Gunnar Henderson,683002,641154,0,1,175.61,38.12,23,108.1,BAL,747049
2024-04-17,Trea Turner,607208,663372,0,1,8.67,73.51,26,106.7,PHI,745591
2024-04-17,CJ Abrams,682928,689017,0,1,168.59,46.55,35,102.5,LAD,746159
2024-04-17,Ketel Marte,606466,696136,0,1,18.6,67.42,36,108.1,AZ,747212
2024-04-17,Kyle Schwarber,656941,663372,0,1,193.47,37.16,23,110.8,PHI,745591
2024-04-17,Yordan Alvarez,670541,608331,1,1,54.34,78.56,30,97.6,HOU,746401
2024-04-17,Mike Trout,545361,641793,1,1,168.46,42.85,26,105.4,TB,745105
2024-04-17,Kerry Carpenter,681481,641540,0,2,240.49,68.13,29,108.3,DET,746487
2024-04-17,Marcell Ozuna,542303,641585,0,2,53.2,39.46,26,112,HOU,746401
2024-04-17,Paul DeJong,657557,663903,1,2,102.73,31.85,22,108.9,CWS,746807
2024-04-17,Daulton Varsho,662139,573186,1,2,188.28,61.63,29,96.4,TOR,744948
2024-04-17,Cal Raleigh,663728,671096,2,2,28.58,77.24,32,104,SEA,745267
2024-04-17,Elly De La Cruz,682829,682243,2,2,185.59,52.24,25,103.8,SEA,745267
2024-04-17,Esteury Ruiz,665923,571927,0,3,81.05,47.76,21,109.8,OAK,745671
2024-04-17,Starling Marte,516782,663559,1,3,87.21,45.42,33,103.6,NYM,745836
2024-04-17,Connor Wong,657136,594902,2,4,55.53,69.05,36,101,BOS,746973
2024-04-17,Ronald Acuña Jr.,660670,641585,0,5,133.24,28.36,34,109.5,HOU,746401
2024-04-17,Gavin Sheets,657757,608379,0,6,236.37,99.64,23,101.2,CWS,746809
2024-04-17,Mauricio Dubón,643289,445926,0,6,57.85,63.99,20,104.2,HOU,746401
2024-04-17,Kyle Schwarber,656941,663567,1,6,242.16,78,24,110,PHI,745591
2024-04-17,Cody Bellinger,641355,694297,1,6,184.64,49.95,34,104.6,AZ,747212
2024-04-17,Bryan De La Cruz,650559,676775,2,6,213.48,80.85,29,103.7,MIA,746076
2024-04-17,Mitch Garver,641598,671096,2,6,30.28,70.97,35,105.4,SEA,745267
2024-04-17,Harrison Bader,664056,676702,2,6,8.19,90.77,29,106.3,NYM,745836
2024-04-17,Josh Rojas,668942,608371,0,7,228.19,93.03,37,103.9,SEA,745267
2024-04-17,Daulton Varsho,662139,657571,0,7,178.22,49.23,32,101.5,TOR,744948
2024-04-17,Parker Meadows,678009,643493,0,7,193.52,50.39,31,108.7,DET,746487
2024-04-17,Anthony Santander,623993,595345,1,7,80.43,42.68,22,107.4,BAL,747049
2024-04-17,Juan Soto,665742,650893,1,8,203.35,65.58,31,98.6,TOR,744948
2024-04-17,Salvador Perez,521692,656629,2,8,85.39,29,27,105.2,CWS,746807
2024-04-17,Amed Rosario,642708,519326,2,8,52.51,55.35,23,102.6,TB,745105
2024-04-17,Giancarlo Stanton,519317,657024,0,9,36.55,45.24,29,111.8,TOR,744948
2024-04-17,Cedric Mullins,656775,643377,1,9,208.44,69.15,28,102.6,BAL,747049
2024-04-17,Joc Pederson,592626,592767,1,9,226.51,70.09,40,104.6,AZ,747212
2024-04-17,Hunter Renfroe,592669,608678,2,9,47.33,66.41,23,109,CWS,746807
2024-04-18,Marcus Semien,543760,628317,0,1,58.06,64.44,29,100.6,DET,746485
2024-04-18,Jonah Heim,641680,628317,0,2,226.6,84.36,22,104.8,DET,746485
2024-04-18,Adolis García,666969,628317,1,3,81.26,43.1,31,103,DET,746485
2024-04-19,Marcus Semien,543760,519242,0,1,21.72,69.43,28,106.2,ATL,747136
2024-04-19,Abraham Toro,647351,663474,0,1,228.83,69.6,24,109.2,CLE,746650
2024-04-19,Wilyer Abreu,677800,682990,1,1,227.82,61.19,33,109.1,PIT,745518
2024-04-19,Alec Bohm,664761,676979,2,1,196.21,74.63,33,98,PHI,745592
2024-04-19,Trevor Larnach,663616,656427,2,1,209.83,52.84,27,106.9,MIN,745922
2024-04-19,Triston Casas,671213,682990,2,1,51.52,48.72,29,106.1,PIT,745518
2024-04-19,Justin Turner,457759,663362,2,1,142.56,36.51,33,104.3,SD,745430
2024-04-19,DJ Stewart,621466,808967,1,2,183.54,53.36,19,109.7,LAD,746160
2024-04-19,Travis d'Arnaud,518595,571760,1,2,30.99,52.56,29,108.3,ATL,747136
2024-04-19,Tyler Freeman,671289,671212,1,2,217.55,100.73,33,89.5,CLE,746650
2024-04-19,Fernando Tatis Jr.,665487,684320,1,3,29.12,73.6,25,107.4,SD,745430
2024-04-19,Alec Bohm,664761,676979,2,3,84.39,42.58,26,103.6,PHI,745592
2024-04-19,Jorge Soler,624585,656756,0,4,6.89,81.22,30,108,SF,745352
2024-04-19,Whit Merrifield,593160,676979,0,4,28.49,86.04,32,95.3,PHI,745592
2024-04-19,Bryan De La Cruz,650559,592791,1,4,95.41,48.6,36,97.1,CHC,746892
2024-04-19,Vinnie Pasquantino,686469,665152,2,4,229.45,74.95,23,109,KC,746325
