game_date,player_name,batter,pitcher,outs_when_up,at_bat_number,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk,plate_x,plate_z
2024-09-10,Christian Walker,572233,543135,1,24,218.5,81.21,22,104.3,AZ,747152,0.41,1.97
2024-09-10,Joc Pederson,592626,543135,2,8,184.23,25.96,28,108.9,AZ,747152,0.22,2.33
2024-09-10,Christian Walker,572233,543135,2,9,214.46,75.83,22,104.5,AZ,747152,0.51,2.73
2024-09-11,CJ Abrams,682928,608331,2,31,137.85,29.46,25,105.8,WSH,744804,-0.18,3.07
2024-09-11,Francisco Lindor,596019,670102,0,60,228.91,73.94,26,107.8,TOR,744881,-0.25,2.9
2024-09-11,Francisco Alvarez,682626,650893,2,67,125,19,24,109,TOR,744881,-0.18,2.85
2024-09-11,Nolan Arenado,571448,682227,1,29,87.19,41.17,24,102.8,STL,745127,-0.1,3.06
2024-09-11,Fernando Tatis Jr.,665487,693433,1,48,12.95,92.31,21,115.6,SEA,745214,-0.73,3.12
2024-09-11,Mike Yastrzemski,573262,607067,0,20,220.07,94.13,32,94.4,SF,745285,-0.23,1.49
2024-09-11,Matt Chapman,656305,607067,2,39,29.94,67.75,22,108,SF,745285,-0.51,2.21
2024-09-11,Jerar Encarnacion,666464,607067,2,9,211.22,84.24,36,101.6,SF,745285,0.15,2.28
2024-09-11,Jared Triolo,669707,642834,1,15,35.48,75.35,30,100.2,PIT,745450,-0.37,2.88
2024-09-11,Jonathan Aranda,666018,554430,1,43,231.47,79.72,28,105,PHI,745525,0.52,1.77
2024-09-11,Nick Castellanos,592206,669358,2,8,60.36,64.42,26,95.8,PHI,745525,0.39,2.34
2024-09-11,Michael Massey,686681,661563,1,25,217.5,77.52,27,100.9,NYY,745697,0.27,3.08
2024-09-11,Juan Soto,665742,666142,1,46,222.96,72.69,32,102.7,NYY,745697,0.25,1.87
2024-09-11,Taylor Ward,621493,805673,0,1,125.06,30.84,22,109.4,MIN,745857,0.11,1.94
2024-09-11,Nolan Schanuel,694384,805673,0,20,211.01,70.07,32,101,MIN,745857,0.48,2.11
2024-09-11,Jordyn Adams,677941,660896,2,50,87.18,33.87,34,105.5,MIN,745857,-0.42,2.22
2024-09-11,Matt Wallner,670242,686799,1,9,86.43,27.18,23,110.3,MIN,745857,-0.18,2.2
2024-09-11,Tommy Edman,669242,696136,2,12,40.01,73.96,30,96.4,LAD,746100,0.15,2.03
2024-09-11,Will Smith,669257,696136,2,13,47.51,55.05,28,102,LAD,746100,-0.69,1.99
2024-09-11,Max Muncy,571970,696136,2,14,195.65,52.04,39,104,LAD,746100,0.23,2.85
2024-09-11,Seiya Suzuki,673548,676272,1,26,186.16,56.84,27,101.9,LAD,746100,0.11,2.76
2024-09-11,Cody Bellinger,641355,676272,1,46,105.12,32.45,24,103.8,LAD,746100,-0.77,2.9
2024-09-11,Tommy Edman,669242,622259,2,78,196.47,63.29,29,96.8,LAD,746100,0.08,1.95
2024-09-11,Shohei Ohtani,660271,696136,0,8,169.47,41.06,19,118.1,LAD,746100,0.18,2.5
2024-09-11,Kyle McCann,668832,686613,0,46,54.47,75.94,37,97.2,HOU,746342,-0.96,2.24
2024-09-11,Trey Sweeney,700242,685299,2,11,234.66,73.74,26,108.5,DET,746425,0.28,3.19
2024-09-11,Ryan McMahon,641857,663554,0,13,225.39,95.18,27,104.2,DET,746425,0.51,2.27
2024-09-11,Riley Greene,682985,685299,1,5,206,77,25,97.1,DET,746425,-0.93,2.66
2024-09-11,Austin Hedges,595978,663436,0,19,25.25,91.7,34,95.8,CWS,746745,-0.26,2.7
2024-09-11,Emmanuel Rivera,656896,601713,0,16,47.25,79.71,38,97.7,BOS,746908,0.03,2.69
2024-09-11,Anthony Santander,623993,686580,2,58,220.89,62.75,28,103.9,BOS,746908,0.59,1.9
2024-09-11,Tyler O'Neill,641933,669211,1,78,45.01,61.91,39,107.5,BOS,746908,-0.42,1.84
2024-09-11,Eugenio Suárez,553993,674003,0,14,27.52,56.28,32,107.3,AZ,747154,0.16,2
2024-09-11,Marcus Semien,543760,518876,2,22,42.21,57.92,35,103.6,AZ,747154,-0.17,2.26
2024-09-11,Ketel Marte,606466,674003,1,36,54.15,54.61,26,100.9,AZ,747154,-0.35,2.14
2024-09-11,Adrian Del Castillo,680728,502624,2,51,205.01,68.9,32,93.5,AZ,747154,0.86,3.06
2024-09-11,Randal Grichuk,545341,674003,0,6,40.84,57.43,21,111.5,AZ,747154,-0.43,2.31
2024-09-11,Eugenio Suárez,553993,669391,1,68,37.55,80.88,39,98,AZ,747154,-0.26,2.06
2024-09-12,Masyn Winn,691026,596001,2,19,26.64,70.81,26,102.7,STL,745129,0.06,2.63
2024-09-12,Brendan Donovan,680977,686730,0,51,220.44,74.21,25,105.1,STL,745129,0.09,1.91
2024-09-12,Josh Jung,673962,682243,2,11,196.27,69.43,29,99.9,SEA,745208,0.08,2.22
2024-09-12,Justin Turner,457759,677958,1,28,143.58,37.81,25,101.8,SEA,745208,0.34,2.85
2024-09-12,Nathaniel Lowe,663993,700187,0,51,34.46,90.98,29,98,SEA,745208,0.31,2.65
2024-09-12,Marcus Semien,543760,676092,1,60,76.4,49.76,28,98.9,SEA,745208,-0.05,2.34
2024-09-12,Jackson Chourio,694192,702352,1,55,216.6,78.15,32,102.8,SF,745288,-0.53,3.11
2024-09-12,Danny Jansen,643376,641482,0,34,34.32,72.61,36,99.5,NYY,745695,-0.06,2.44
2024-09-12,Gleyber Torres,650402,681867,0,4,178.5,59.94,27,100.4,NYY,745695,-0.01,2.99
2024-09-12,Jason Heyward,518792,687765,2,16,211.41,83.63,21,103.5,HOU,746337,-0.35,2.14
2024-09-12,Brent Rooker,667670,519151,1,57,85.19,33.91,33,109.5,HOU,746337,-0.34,2.77
2024-09-12,Tyler Nevin,663527,623352,1,71,201.61,71.88,22,101.8,HOU,746337,0.46,2.51
2024-09-12,Jordan Beck,687597,669373,1,14,51.9,46.81,32,104.3,DET,746427,0.4,3.23
2024-09-12,Brandon Lowe,664040,668909,1,2,207.54,68.18,22,110.6,CLE,746591,0.08,2.5
2024-09-13,Otto Lopez,672640,687792,1,27,75.32,46.82,30,98.5,WSH,744800,-0.12,2.57
2024-09-13,Luis García Jr.,671277,685107,0,51,217.54,57.06,25,103.9,WSH,744800,0.75,3.68
2024-09-13,Thomas Saggese,695336,650893,1,61,19.81,89.98,29,102.6,TOR,744882,-0.52,1.65
2024-09-13,Wyatt Langford,694671,676106,0,38,36.72,69.24,42,106,SEA,745207,0.12,2.13
2024-09-13,Julio Rodríguez,677594,502085,2,74,13.5,70.54,31,111.7,SEA,745207,-0.34,2
2024-09-13,Fernando Tatis Jr.,665487,657277,0,2,148.89,24.97,24,109.6,SF,745286,-0.32,2.36
2024-09-13,Salvador Perez,521692,682847,2,16,84.01,28.31,33,110.6,PIT,745447,0.26,2.85
2024-09-13,Kyle Isbel,664728,682847,1,29,201.14,64.12,29,102.1,PIT,745447,0.01,2.32
2024-09-13,Adam Frazier,624428,693312,2,64,227.19,70.25,31,103.1,PIT,745447,0.3,2.31
2024-09-13,Francisco Alvarez,682626,605400,0,30,27.45,103.85,34,99.4,PHI,745529,-1.01,1.91
2024-09-13,Brandon Nimmo,607043,605400,1,34,198.13,74.33,24,97.9,PHI,745529,0.34,2.07
2024-09-13,Harrison Bader,664056,656457,2,59,54.55,48.67,26,102.3,PHI,745529,0.22,2.04
2024-09-13,Pete Alonso,624413,665019,2,66,92.06,43.86,37,104.9,PHI,745529,0.28,3.5
2024-09-13,Brandon Marsh,669016,622065,2,74,221.8,93.07,27,98.1,PHI,745529,0.31,2.05
2024-09-13,Masataka Yoshida,807799,657376,2,42,182.34,43.78,25,105.2,NYY,745696,0.02,2.95
2024-09-13,Trevor Story,596115,643410,1,51,181.96,59.12,26,99.5,NYY,745696,0.1,2.92
2024-09-13,Aaron Judge,592450,592155,0,59,17.52,60.57,29,101.9,NYY,745696,0.15,2.56
2024-09-13,Byron Buxton,621439,687924,0,32,57.52,55.35,27,101,MIN,745855,-0.75,2.51
2024-09-13,Elly De La Cruz,682829,660896,2,50,208.46,60.18,26,107.3,MIN,745855,0.14,2.28
2024-09-13,TJ Friedl,670770,641927,1,8,223.89,97.35,41,98.3,MIN,745855,0.51,2.18
2024-09-13,Alex Bregman,608324,691951,0,21,23.61,84.06,34,99.6,LAA,746181,-0.54,2.73
2024-09-13,Mickey Moniak,666160,579328,2,39,178.57,48.79,24,104.8,LAA,746181,0.49,2.02
2024-09-13,Yordan Alvarez,670541,656271,0,67,104.04,40.01,21,108.1,LAA,746181,-0.25,1.97
2024-09-13,Kerry Carpenter,681481,621107,1,5,209.93,53.42,28,109.6,DET,746423,0.15,2.14
2024-09-13,Hunter Goodman,696100,665871,2,19,28.22,53.81,38,107.5,COL,746509,-0.88,2.51
2024-09-13,Ezequiel Tovar,678662,681799,2,59,192.02,50.2,30,102.5,COL,746509,0.64,1.84
2024-09-13,Michael Busch,683737,680767,0,63,237.46,51.47,33,109,COL,746509,0.31,1.92
2024-09-13,Hunter Goodman,696100,663878,1,71,61.96,44.28,35,103,COL,746509,0.35,2.72
2024-09-13,Logan Driscoll,686482,676440,0,16,211.81,64.57,26,105.5,CLE,746586,-0.04,2.48
2024-09-13,Jonathan Aranda,666018,676440,1,26,224.21,92,31,98.2,CLE,746586,-0.6,2.46
2024-09-13,Gio Urshela,570482,689017,0,15,65.18,41.79,32,103.3,ATL,747069,0.44,2.92
2024-09-13,Jorge Soler,624585,689017,1,18,26.73,75.46,30,97.9,ATL,747069,-0.43,3.07
2024-09-13,Miguel Rojas,500743,680885,1,24,28.99,58.26,23,106.7,ATL,747069,-0.3,1.92
2024-09-13,Rhys Hoskins,656555,593958,2,30,,,34,105.4,AZ,747153,-0.31,2.89
2024-09-14,Joey Gallo,608336,678368,1,16,232.98,75.6,36,107.3,WSH,744803,0.09,3.03
2024-09-14,José Tena,677588,678368,1,46,157.36,35.14,26,102.9,WSH,744803,-0.4,1.85
2024-09-14,Juan Yepez,660766,666277,0,61,61.01,58.56,28,99,WSH,744803,0.6,2.97
2024-09-14,Jordan Walker,691023,621244,2,15,76.79,46.03,32,104,TOR,744884,-0.24,3.19
2024-09-14,Davis Schneider,676914,502043,1,18,184.59,57.45,29,101.2,TOR,744884,0.02,2.93
2024-09-14,Leody Taveras,665750,669302,0,19,232.91,77.58,33,103.4,SEA,745209,0.72,2.69
2024-09-14,Julio Rodríguez,677594,453286,0,23,26.23,47.42,24,110.8,SEA,745209,-0.37,1.78
2024-09-14,Marcus Semien,543760,669302,1,38,46.05,82.55,39,94.3,SEA,745209,-0.56,3.06
2024-09-14,Luke Raley,670042,683004,2,45,162.88,26.16,29,110.1,SEA,745209,-0.23,2.5
2024-09-14,Xander Bogaerts,593428,696131,1,27,70.39,48.21,31,104.4,SF,745284,-0.69,2.58
2024-09-14,Bobby Witt Jr.,677951,656605,1,2,56.93,43.46,21,111.5,PIT,745448,0.47,2.82
2024-09-14,Bryce Harper,547180,622663,1,33,54.8,54.54,24,106.1,PHI,745528,-0.39,2.11
2024-09-14,Bryce Harper,547180,622663,2,49,199.35,60.78,27,101.9,PHI,745528,-0.01,1.71
2024-09-14,TJ Friedl,670770,686973,2,35,205.4,64.62,28,98.6,MIN,745858,0.08,2.42
2024-09-14,Jake Fraley,641584,656240,1,42,210,81,22,108.5,MIN,745858,-0.11,2
2024-09-14,Yordan Alvarez,670541,542881,0,38,219.68,63.15,19,112.1,LAA,746177,0.39,2.82
2024-09-14,Kyle Tucker,663656,670871,1,70,166.85,41.25,26,100.6,LAA,746177,0.48,1.99
2024-09-14,Gunnar Henderson,683002,628317,2,47,230.23,91.12,22,106.7,DET,746422,0,2.37
2024-09-14,Parker Meadows,678009,622554,0,64,202.21,53.33,26,103,DET,746422,0.16,2.32
2024-09-14,Cody Bellinger,641355,607536,0,24,213.41,63.39,24,102.7,COL,746508,0.87,3.48
2024-09-14,Pete Crow-Armstrong,691718,607536,1,48,137.11,21.83,31,101.6,COL,746508,-0.01,2.85
2024-09-14,Michael Toglia,669911,592791,0,52,76.02,34.46,22,109.8,COL,746508,-0.36,2.58
2024-09-14,Sam Hilliard,656541,687863,2,75,191.62,45.88,40,106.2,COL,746508,-0.13,2.56
2024-09-14,Lane Thomas,657041,685801,1,60,59.25,54.56,37,103.7,CLE,746584,-0.19,1.63
2024-09-14,José Ramírez,608070,685801,1,61,,,25,106.8,CLE,746584,0.29,2.61
2024-09-14,Gavin Sheets,657757,669372,0,26,227.05,94.8,22,107.3,CWS,746740,0.05,3.18
2024-09-14,Andrew Benintendi,643217,663687,0,83,233.4,102.28,29,95.8,CWS,746740,0.26,2.47
2024-09-14,Willy Adames,642715,694297,2,18,47.63,66.9,25,100.5,AZ,747148,-0.35,2.51
2024-09-14,Garrett Mitchell,669003,571670,0,32,73.52,48.53,28,101.3,AZ,747148,-0.42,2.78
2024-09-14,Willy Adames,642715,571670,0,33,187.43,55.25,25,104,AZ,747148,0.36,2.59
2024-09-14,Randal Grichuk,545341,668964,0,67,25.31,82.75,35,99,AZ,747148,-1.15,2.04
2024-09-14,William Contreras,661388,700270,2,87,191.84,44.71,24,109,AZ,747148,0.06,2.68
2024-09-15,James Wood,695578,670124,2,40,104.05,24.25,29,109,WSH,744801,-0.53,2.59
2024-09-15,Jonah Bride,681146,674285,0,49,54.22,52.99,24,103.8,WSH,744801,0.05,3.24
2024-09-15,James Wood,695578,686539,0,61,76.95,33.4,26,107.7,WSH,744801,0.1,2.15
2024-09-15,Davis Schneider,676914,571945,0,33,91.71,36.16,28,105.2,TOR,744883,0.22,2.38
2024-09-15,Lars Nootbaar,663457,642232,0,45,215.62,81.56,20,110.1,TOR,744883,0.37,2.99
2024-09-15,Randy Arozarena,668227,642520,1,52,29.54,51.82,23,110.5,SEA,745206,-0.35,1.81
2024-09-15,Mitch Garver,641598,571760,2,8,86.41,38.96,33,105.8,SEA,745206,0.36,3.02
2024-09-15,Donovan Walton,622268,527048,0,41,160.77,37.55,26,101.2,SF,745287,-0.32,2.77
2024-09-15,Fernando Tatis Jr.,665487,643511,0,53,85.48,42.21,25,103.4,SF,745287,-0.44,2.36
2024-09-15,Heliot Ramos,671218,663158,0,64,234.66,81.17,30,103.8,SF,745287,0.31,2.34
2024-09-15,Tyrone Taylor,621438,650911,0,50,92.93,38.15,26,103.9,PHI,745530,0.35,2.47
2024-09-15,Gleyber Torres,650402,676710,0,20,214.8,92.36,23,100.2,NYY,745693,0.56,3.29
2024-09-15,Aaron Judge,592450,676710,0,22,141.4,19.2,29,112.1,NYY,745693,0.07,3.01
2024-09-15,Tyler O'Neill,641933,607074,1,29,52.54,54.94,26,104.6,NYY,745693,0.3,3.46
2024-09-15,Carlos Santana,467793,458677,2,61,44.12,82.92,43,103.9,MIN,745852,-0.39,2.77
2024-09-15,Jason Heyward,518792,702674,0,13,173.62,39.8,30,103.7,LAA,746180,0.45,1.96
2024-09-15,Taylor Ward,621493,672391,1,65,64.19,40.24,33,106.3,LAA,746180,-0.03,2.69
2024-09-15,Riley Greene,682985,700249,2,25,210.66,67.48,30,109.2,DET,746419,-0.03,2.11
2024-09-15,Adley Rutschman,668939,676684,2,60,213.17,71.73,35,100.3,DET,746419,0.4,2.41
2024-09-15,Riley Greene,682985,642397,1,63,206.96,75.32,28,99.9,DET,746419,0.04,2.5
2024-09-15,Jacob Stallings,607732,543294,0,26,37.18,53.77,31,101.9,COL,746506,0.26,2.92
2024-09-15,Michael Busch,683737,656234,1,56,,,35,105.3,COL,746506,0.15,1.73
2024-09-15,Michael Busch,683737,664875,1,73,194.16,21.42,26,109.3,COL,746506,0.43,1.82
2024-09-15,Pete Crow-Armstrong,691718,664875,1,75,35.21,74.86,29,97.7,COL,746506,-0.35,2.78
2024-09-15,Brent Rooker,667670,680732,2,37,72.68,54.75,36,108.5,CWS,746741,0.03,2.9
2024-09-15,Bryan Ramos,682868,676664,2,49,84.59,46.34,26,101.6,CWS,746741,-0.19,2.83
2024-09-15,Shea Langeliers,669127,686642,2,69,25.67,82.64,20,113.7,CWS,746741,-0.25,2.07
2024-09-15,Gavin Sheets,657757,676664,2,9,190.28,50.82,28,101,CWS,746741,-0.08,2.44
2024-09-15,Teoscar Hernández,606192,628452,2,74,96.28,36.55,24,105.4,ATL,747071,0.13,2.83
2024-09-15,Tommy Edman,669242,605154,2,75,184.7,43.36,24,103,ATL,747071,0.12,2.39
2024-09-15,Max Muncy,571970,605154,2,76,177.41,33.31,30,107.2,ATL,747071,-0.3,1.73
2024-09-15,Jackson Chourio,694192,668678,0,42,48.01,57.61,19,105.5,AZ,747151,-0.63,1.47
2024-09-15,Eric Haase,606992,656464,2,53,15.01,75.46,26,106.5,AZ,747151,-0.62,3.28
2024-09-16,Jackson Merrill,701538,681293,0,28,126.78,31.93,30,106,SD,745367,-0.25,2.7
2024-09-16,Jurickson Profar,595777,605463,0,63,216.67,65.15,25,103.8,SD,745367,0.12,2.92
2024-09-16,Brandon Marsh,669016,650644,2,37,71.05,58.52,35,99.5,MIL,745939,-0.46,2.6
2024-09-16,Eric Wagaman,676572,686563,2,20,107.55,39.29,31,98.2,LAA,746179,0.31,2.95
2024-09-16,Lenyn Sosa,672820,672282,0,22,23.94,71.27,28,102.9,LAA,746179,-0.33,1.79
2024-09-16,Andrew Benintendi,643217,672282,1,3,213.34,54.71,30,101.2,LAA,746179,0.04,2.98
2024-09-16,Andrew Vaughn,683734,672282,1,4,61.86,36.03,24,107.7,LAA,746179,-0.58,2.12
2024-09-16,Charles Leblanc,641779,686563,1,41,82.71,44.61,24,101.6,LAA,746179,-0.03,2.27
2024-09-16,Andrew Benintendi,643217,670871,1,51,189.43,53.57,35,102.3,LAA,746179,-0.18,2.88
2024-09-16,Bobby Witt Jr.,677951,681857,1,25,24.7,80.78,41,106.3,KC,746260,-0.07,3.22
2024-09-16,Colt Keith,690993,607625,2,40,176.43,42.63,28,101.1,KC,746260,-0.23,2.51
2024-09-16,Ketel Marte,606466,622608,0,2,138.1,12.68,29,106.9,COL,746502,-0.31,2.92
2024-09-16,Ezequiel Tovar,678662,518876,0,28,172.43,37.11,34,102.1,COL,746502,0.72,2.11
2024-09-16,Hunter Goodman,696100,656464,2,52,35.92,70.82,29,97.7,COL,746502,0.43,2.31
2024-09-16,Kyle Manzardo,700932,643377,1,70,220.27,62.85,35,108.3,CLE,746588,0.52,2.98
2024-09-16,Dansby Swanson,621020,683155,0,20,42.38,78.29,42,102.2,CHC,746828,0.04,3.42
2024-09-16,Brent Rooker,667670,684007,0,25,195.99,68.51,31,99.5,CHC,746828,0.33,2.58
2024-09-16,Freddie Freeman,518692,607481,2,54,29.41,96.44,35,99.2,ATL,747067,-0.12,2.15
2024-09-17,Davis Schneider,676914,543135,2,50,69.62,43.35,31,103.1,TEX,744961,-0.67,2.87
2024-09-17,Wyatt Langford,694671,663893,1,72,211.19,78.43,34,102.8,TEX,744961,0.27,3.15
2024-09-17,Leody Taveras,665750,666818,1,83,192.54,54.17,22,108.6,TEX,744961,0.36,2.55
2024-09-17,Triston Casas,671213,669358,2,10,215.88,71.03,25,108.1,TB,745044,0.34,2.06
2024-09-17,Junior Caminero,691406,601713,1,26,61.16,54.02,20,107,TB,745044,-0.41,4.05
2024-09-17,Josh Lowe,666139,601713,0,33,67.64,53.64,31,102.3,TB,745044,-0.26,2.44
2024-09-17,Jose Siri,642350,601713,2,36,28.63,101.92,37,95.5,TB,745044,0.79,2.82
2024-09-17,Brandon Lowe,664040,690544,2,38,206.73,66.71,23,101.8,TB,745044,-0.09,2.71
2024-09-17,Romy Gonzalez,663853,664076,0,55,106.92,29.57,23,104.5,TB,745044,-0.33,1.39
2024-09-17,Bryan De La Cruz,650559,458681,2,10,86.91,28.93,31,103.5,STL,745122,-0.35,3.33
2024-09-17,Jordan Walker,691023,663559,1,30,57.06,41.01,26,108,STL,745122,-0.27,3.32
2024-09-17,Jorge Polanco,593871,661563,1,21,215.07,74.58,26,104.9,SEA,745205,-0.11,2.45
2024-09-17,Juan Soto,665742,693433,2,35,81.4,39.21,22,110.1,SEA,745205,0.21,1.75
2024-09-17,Jasson Domínguez,691176,693433,2,43,117.17,31.92,24,105.7,SEA,745205,-0.4,2.03
2024-09-17,Luke Raley,670042,573186,0,73,55.33,51.72,27,104.9,SEA,745205,-0.26,2.16
2024-09-17,Manny Machado,592518,686613,1,46,71.12,44.52,31,102.9,SD,745366,0.44,2.55
2024-09-17,Francisco Alvarez,682626,680730,0,33,40.58,62.49,23,109.4,NYM,745772,0.28,3.42
2024-09-17,Pete Alonso,624413,694350,2,53,58.23,63.38,35,101.8,NYM,745772,-0.37,2.88
2024-09-17,Luisangel Acuña,682668,686747,1,68,74.61,39.37,25,103.2,NYM,745772,0.12,1.82
2024-09-17,Bryce Harper,547180,593423,1,40,90.88,43.68,36,104,MIL,745935,-0.14,2.36
2024-09-17,Nick Castellanos,592206,593423,0,7,87.68,28.87,30,105.3,MIL,745935,0.55,2.73
2024-09-17,Shohei Ohtani,660271,670766,1,24,222.82,67.2,32,105.3,MIA,746015,0.84,1.71
2024-09-17,Otto Lopez,672640,675627,1,31,27.3,87.03,27,97.3,MIA,746015,-0.49,2.91
2024-09-17,Miguel Rojas,500743,670766,1,36,34.43,83.58,30,94.3,MIA,746015,-1.06,2.07
2024-09-17,Jake Burger,669394,543339,1,77,102,32.99,30,105.8,MIA,746015,-0.09,2.19
2024-09-17,Eric Wagaman,676572,660853,1,45,62.35,34.92,23,110,LAA,746176,-0.47,3.28
2024-09-17,Ezequiel Tovar,678662,656756,0,24,186.32,46.09,23,103.4,COL,746503,0.35,2.24
2024-09-17,Hunter Goodman,696100,686796,2,63,125.44,20.25,21,107.5,COL,746503,0.43,2.01
2024-09-17,Christian Walker,572233,677955,1,66,220.3,78.98,33,99.6,COL,746503,0.32,2.27
2024-09-17,Lane Thomas,657041,805673,1,30,98.34,29.76,23,108.4,CLE,746587,0.26,2.02
2024-09-17,Willi Castro,650489,680704,2,59,215.37,78.09,25,104.1,CLE,746587,0.29,2.54
2024-09-17,Michael Harris II,671739,682227,0,1,163.78,31.79,23,106.8,CIN,746659,0.14,2.49
2024-09-17,Jorge Soler,624585,686730,1,34,108.42,32.08,31,107.1,CIN,746659,0.25,3.47
2024-09-17,Matt Olson,621566,682227,1,4,213.26,76.93,41,103.3,CIN,746659,0.16,3.35
2024-09-17,Spencer Steer,668715,572955,0,69,69.13,52.39,23,100.7,CIN,746659,0.47,1.94
2024-09-17,Lawrence Butler,671732,696136,0,19,193.06,66.29,34,99.6,CHC,746830,0.64,2.25
2024-09-17,Ian Happ,664023,687765,0,25,184.4,54.59,36,102,CHC,746830,0.62,2.68
2024-09-17,Shea Langeliers,669127,696136,1,3,101.78,35.86,22,109.4,CHC,746830,-0.29,2.25
2024-09-17,Shea Langeliers,669127,696136,1,40,23.97,62.93,32,107.7,CHC,746830,-0.78,1.91
2024-09-17,Ian Happ,664023,695243,1,73,37.89,80.79,27,100.3,CHC,746830,-0.37,2.27
2024-09-17,Mike Yastrzemski,573262,544150,0,1,213.48,54.59,30,104,BAL,746987,-0.31,2.87
2024-09-18,Adolis García,666969,670102,0,43,29.81,82.24,35,97.7,TEX,744959,-0.83,2.67
2024-09-18,Trevor Story,596115,686752,0,37,52.84,56.95,22,105.2,TB,745040,-0.28,2.77
2024-09-18,Brendan Donovan,680977,663765,0,13,228.55,75.88,28,103,STL,745121,0.66,1.6
2024-09-18,Billy Cook,695257,669461,2,50,199.88,63.96,24,104.2,STL,745121,0.61,3.31
2024-09-18,Masyn Winn,691026,670280,0,60,21.05,83.9,26,98,STL,745121,-0.45,2.68
2024-09-18,Justin Turner,457759,605280,1,61,7.09,93.24,29,102.3,SEA,745199,0.05,2.41
2024-09-18,Manny Machado,592518,664285,0,40,70.86,48.48,19,109.7,SD,745365,-0.62,1.76
2024-09-18,Fernando Tatis Jr.,665487,672391,0,54,76.72,46.29,21,109.5,SD,745365,-0.15,3.11
2024-09-18,Manny Machado,592518,672391,0,55,39.22,77.95,30,95.7,SD,745365,0.18,1.58
2024-09-18,Donovan Solano,456781,672391,0,56,61.39,65.18,32,97.3,SD,745365,-0.37,2.94
2024-09-18,Brandon Nimmo,607043,606930,1,35,178.06,37.2,24,102.6,NYM,745771,0.39,2.74
2024-09-18,Luisangel Acuña,682668,694350,1,65,33.45,72.7,33,99.8,NYM,745771,-0.81,2
2024-09-18,Rhys Hoskins,656555,605400,0,35,69.91,53.76,37,103.2,MIL,745933,0.21,1.98
2024-09-18,Alec Bohm,664761,642547,1,9,95.72,40.24,20,102,MIL,745933,0.41,1.73
2024-09-18,Will Smith,669257,677960,1,10,,,31,107.2,MIA,746014,-0.8,2.45
2024-09-18,Tommy Edman,669242,677960,1,25,217.9,83.82,25,102.7,MIA,746014,0.17,2.08
2024-09-18,Enrique Hernández,571771,677960,1,28,39.36,47.07,23,110.1,MIA,746014,-0.49,1.56
2024-09-18,Andrew Vaughn,683734,686799,0,23,52.82,57.88,36,99.9,LAA,746172,-0.63,2.85
2024-09-18,Riley Greene,682985,679525,0,23,227,57.54,29,112.1,KC,746254,0.19,2.48
2024-09-18,Corbin Carroll,682998,596295,1,14,230.51,90.01,21,107.3,COL,746500,-0.08,2.63
2024-09-18,Randal Grichuk,545341,596295,1,15,98.68,25.42,31,106.1,COL,746500,-0.11,2.18
2024-09-18,Corbin Carroll,682998,596295,1,2,197.01,35.78,29,104.9,COL,746500,-0.14,2.17
2024-09-18,Josh Naylor,647304,641927,0,13,203.23,35.55,29,109.6,CLE,746582,0.31,2.46
2024-09-18,Josh Naylor,647304,641927,0,51,213.51,66.64,37,106.8,CLE,746582,0.11,1.98
2024-09-18,Marcell Ozuna,542303,663574,0,46,87.71,40.58,38,108.5,CIN,746662,-0.07,2.89
2024-09-18,Michael Harris II,671739,458677,0,56,207.38,56.24,28,103.8,CIN,746662,0.79,2.98
2024-09-18,Tyler Soderstrom,691016,681799,2,28,71.99,50.1,23,105.3,CHC,746831,-0.35,2.64
2024-09-18,Mike Yastrzemski,573262,665152,0,1,190.65,51.63,29,99.1,BAL,746988,-0.57,3.15
2024-09-18,Michael Conforto,624424,665152,0,42,241.97,85.77,24,111.6,BAL,746988,0.1,2.16
2024-09-19,Vladimir Guerrero Jr.,665489,670036,0,49,12.85,69.25,25,109.7,TEX,744962,0.18,2.38
2024-09-19,Vladimir Guerrero Jr.,665489,642520,2,64,127.99,20.3,24,110.6,TEX,744962,0.12,2.88
2024-09-19,Yasmani Grandal,518735,552640,2,50,224.21,73.1,32,101.5,STL,745120,0.19,2.26
2024-09-19,Jazz Chisholm Jr.,665862,669302,2,27,191.26,55.67,25,105.7,SEA,745204,-0.04,3.13
2024-09-19,Trea Turner,607208,622663,2,20,35.99,46.28,27,106.6,NYM,745769,-0.43,2.79
2024-09-19,Brandon Nimmo,607043,592836,0,23,157.39,42.06,32,103.2,NYM,745769,-0.13,1.79
2024-09-19,Francisco Alvarez,682626,592836,0,35,7.55,74.69,33,111.7,NYM,745769,0.03,3.06
2024-09-19,Mark Vientos,668901,592836,2,7,23.4,98.44,21,113.2,NYM,745769,-0.31,3.17
2024-09-19,Pete Alonso,624413,592836,2,8,195.37,57.7,33,104.9,NYM,745769,0.87,2.94
2024-09-19,Garrett Mitchell,669003,694297,2,51,155.09,39.7,23,105,MIL,745937,0.12,1.82
2024-09-19,Pavin Smith,656976,605452,1,55,68.93,45.13,28,104.5,MIL,745937,-0.39,2.38
2024-09-19,Jake Burger,669394,656427,0,15,80.63,36.16,27,107.8,MIA,746011,0.06,2.57
2024-09-19,Griffin Conine,665052,656427,1,42,202.75,69.34,32,97,MIA,746011,-0.09,2.4
